mtime,AK,AS,BE,CS,CT,CU,CY,DH,DJ,DK,DP,EZ,FJ,FP,FR,GL,GP,GT,GV,I,JT,JX,KO,KU,KW,KY,KZ,MR,N,NX,NZ,QS,QX,RS,SW
2021-11-07T10:05,7574190,6179828,6800761,8177244,7898076,8676273,8580667,8399129,8196769,6655514,6857655,5478415,6451924,6586822,7832931,5963293,8931285,8407830,8291355,6662898,8528777,6580914,8450319,7902355,6981251,6177053,8864651,6655597,8524340,7810344,6880511,6025253,7268760,6221206,7381170
2021-11-07T10:10,7549650,7569856,9977689,7336948,7693992,6488918,8127643,7827659,8056240,7855826,7396301,6892587,8390011,7553547,7562887,6668804,7892184,7725903,5120074,7315584,8820649,7777334,6651503,7246504,6443868,6312111,10683300,8036660,6369415,8091728,7352519,7919122,7367162,8594785,6983867
2021-11-07T10:15,8462347,8475153,9099387,8634524,6581311,6831165,6811076,7770325,6837753,7994666,6141514,8619559,7701231,7499805,6166945,6962914,7352450,6318605,8474902,7189948,7800045,7055097,7228135,8772822,8361133,7539712,6227479,6627097,7566600,7441911,7769603,5139010,7995799,8428441,7724505
2021-11-07T10:20,9375164,8925946,6527339,7481101,10034417,7151591,6681816,7654000,8773764,8892615,9594229,9573875,7597090,7490468,6092708,9855758,6257548,7776217,7853299,7411137,5514084,8064679,7601466,9243337,7157447,6277332,6188934,7180972,7008847,6941908,9332726,8194617,7753208,7460395,6374231
2021-11-07T10:25,9225579,6670364,6527119,8249541,7240205,6945530,7561005,7389336,8143440,7440250,8876448,7745042,8042433,5393018,7125238,7222118,9037171,6507584,7032024,8626400,7438055,6272932,8505310,7477574,6296222,6191290,7020097,8407502,5629227,8885948,6693922,7491618,6497787,7314506,7755154
2021-11-07T10:30,7804867,7897152,7802720,7753305,8584168,7702985,8423343,6852589,7085752,8244384,8118617,5889480,5822557,6088189,6924221,6921806,8069151,6843351,9853623,7737879,7299944,7657863,8738107,7467257,6724039,5471577,6454005,8654397,8203402,6910251,7006829,6596622,6908144,6070393,7045794
2021-11-07T10:35,6402871,6587903,6706813,6859085,8069652,6501031,6558081,6215989,7668777,8045005,5776973,5170860,6009495,6598830,5656109,7454941,7556354,7293564,7700724,7208618,7072275,9290653,8213353,8335097,7282015,9504815,7058301,7202422,7339630,6617241,7202600,8144175,6658834,6082150,7245553
2021-11-07T10:40,6086622,7154452,7841177,9379758,6616403,5920660,6010594,7186943,7562339,10323808,6599824,7595428,6795489,7168816,8917711,6026682,8416115,9232443,6660970,7742828,8412214,7986546,8279881,7335277,7506345,7128757,6675769,8886744,7086002,6736533,6819653,7286530,7279229,7662402,7483088
2021-11-07T10:45,8546422,6840451,7176705,7683460,8630453,6099424,7472035,8205788,9380760,7434601,7133331,9050375,7534947,5977332,6037339,6023154,7548961,5456329,8352627,6812490,8963096,7845349,7873650,7632400,5934772,7440103,6755447,6743445,6690644,7253564,7973482,6084280,7238964,8852249,8641984
2021-11-07T10:50,6660221,9328982,5998702,7077746,5726334,6838565,8641313,9099813,6110880,8355937,8423156,7983594,8196912,8490847,7848435,7522319,5711817,6525262,4642963,8595859,6932247,8914231,7830758,8669973,7836512,8548186,5762727,7459714,7909752,7253646,6475947,7740977,7375748,5984323,8383677
2021-11-07T10:55,8834628,7842380,5095453,6677517,6906001,5908763,7603680,6184657,7343505,6430136,7669140,6525511,6592209,7384616,8209646,6018424,9306961,8520795,7971784,6456452,7032421,6819956,6274541,8527526,8190350,5726037,8327864,7725732,7040542,5831497,8417663,9427458,7044079,5908444,9194138
2021-11-07T11:00,7016780,6645707,7784061,6813192,6810871,7978012,9287615,7232120,6201752,7241563,8240584,4770693,8763561,6880864,6993766,8252682,6593371,7187288,6704897,6147759,6811137,7695021,9073683,7151770,6796207,7455737,7555393,6313332,8599433,6228461,8461182,7794719,8093590,6588827,6049398
2021-11-07T11:05,8346233,7247811,6013063,8075137,7143252,10607869,7456042,7849141,7212401,4570514,6314253,4871167,7218086,7152081,7901131,7358525,7917796,6965367,7878286,7775720,7098294,6600844,8724479,7769161,8028537,7145616,8915782,9164162,4835757,8347113,6229247,6958303,5585618,8260281,6317128
2021-11-07T11:10,5145554,7772853,6360053,6936073,8350471,8123534,9570192,6293816,8728454,9082741,7984072,7466742,6197089,7132471,6881040,7161452,7227452,7326942,6352557,7430770,7879736,7612168,6528741,7394932,8052814,6626945,9166065,8086818,8298431,5233392,6428487,6631325,7684255,8711016,8660481
2021-11-07T11:15,7212785,7528905,7823973,9108233,8916580,8206723,7813668,7915898,6480864,6274227,7167716,7792798,5627822,7227378,8460863,5166760,6982003,8240565,8474198,7138829,5609105,6286923,7619923,7175141,5688695,7159443,8479960,7177380,6229176,8035853,8009770,7008949,4665690,8873446,7435615
2021-11-07T11:20,6914027,6240373,7512186,5540945,5534141,7309265,7756804,7244959,7646880,7070957,6974696,6307639,6902421,8530029,6435729,7884599,5995467,5957158,6114166,6011168,7582772,7886798,8113122,6788286,7790679,7575072,6266200,6133992,9652630,5977557,6693803,7751544,6763346,6135952,8969090
2021-11-07T11:25,8766980,6760056,6481071,7164191,8883742,8492576,5565062,6113486,6503656,7316390,6830421,7815030,8385591,7445127,8428977,6647498,9910517,6641330,9328071,8756496,6676825,5803394,7726768,6582888,5727134,6839029,7462503,8123095,7483066,4777005,6700701,7042665,4949083,7490742,7621595
2021-11-07T11:30,6692672,6716757,7354637,6774066,6634544,9453616,7439166,7339939,7403348,7488570,8266451,8337637,5803745,6809085,8503778,9305179,7967963,7142564,7185834,7122078,6810010,6380689,8546422,6105600,7532522,7372190,8086874,5841602,7246141,7469822,5907269,6178759,6607877,7947124,6668826
2021-11-07T11:35,7601848,6932829,6320047,6319463,6121383,9262784,7761453,9124966,7613912,7633387,8050218,8295356,5786346,6675106,7743501,7094928,7496411,6189561,8257696,6847149,7319161,4897593,7850128,5843046,7936064,7121997,7199113,4588105,6047781,8477937,7367459,7377054,8725514,5922960,7856273
2021-11-07T11:40,6594811,8643366,7844514,7663053,5313397,7610563,8463634,8222903,7549644,8871852,9284000,6324487,8091370,8783220,6424673,6438912,7664285,7016308,5832079,8032115,9288535,5514602,8180540,6580354,8982400,7315266,6525822,7883176,6977510,6720217,6879852,8388303,6034826,6376900,6757482
2021-11-07T11:45,7391931,6944751,9864199,8003568,7653474,6752808,7145097,8563822,6951059,6172469,7366031,7877206,6964599,5230231,7287085,6763161,8645013,8868417,9029239,7903288,8053822,7031691,9166499,8270727,7816148,7730585,7275094,6608171,8923331,7257881,8091011,6873096,8873683,6615393,8032075
2021-11-07T11:50,7206804,8240621,6846680,8262206,6850876,7011458,6940391,8824382,7857358,6649293,6632641,7952338,7940553,6671579,7603914,6593949,7102591,9199601,5127203,6795229,6588204,7596304,7673336,8565964,6348892,9420170,6849642,6105863,9011898,8362791,7403766,7088857,6565695,7442435,7211593
2021-11-07T11:55,8362146,8216156,6322697,8786568,5286330,7173484,8749489,8454166,6717736,6697190,6775517,6608076,8012456,6865874,6048605,7056580,7572797,7966406,6628510,8278771,6646253,6290615,6298984,7294857,8707184,7704049,6541992,8242256,6772731,6849758,8359707,7526334,6915282,6872751,7326499
2021-11-07T12:00,7001137,8028326,5339155,9158744,6069010,8833721,9097929,10380949,7545335,8702147,6779626,7835212,6235586,6985271,7516388,11104588,7062150,7265890,9124958,8248323,9115997,7813349,7652499,5729632,5843238,5808264,7474920,6464134,6725246,8932048,6408600,6747133,8899025,6996510,8106409
2021-11-07T12:05,9337510,8867635,6202408,7284309,7166956,5746172,7840713,9442440,7128843,7942424,8183089,6849759,6432030,9124083,5430164,7626005,7799953,7648775,6595609,8256239,6337315,8889525,6763796,7766462,7516736,9873339,6863796,8581659,6322411,6987415,6247591,7230290,7811467,7515765,5939185
2021-11-07T12:10,8093490,8438763,8767133,9110410,8198460,5589632,6582139,8775030,8776730,8002806,7417479,6673723,6656916,6571509,9273554,7973188,7521419,6197656,6998608,8225481,7190173,8066631,8202078,7607028,7273292,6130978,7613447,5445302,5802527,5947793,7634607,8972849,6929596,7627660,8148076
2021-11-07T12:15,7298367,8394443,4837046,8562384,6084790,6680826,6806939,6146248,7338876,5503322,6482146,9654547,7517021,7350434,7642112,8076989,7247749,7640076,8225406,8328506,7547492,8105320,7998680,7427676,7782746,7640559,6976772,8133605,6907326,7928235,7427240,8190502,8451002,7258414,5685114
2021-11-07T12:20,6207994,7675307,9059410,7008966,8734406,8671011,5450314,6252192,7190277,7489627,7600748,7095302,6693871,8083786,8779180,8145041,7176838,6795798,6555507,8529032,9357823,5839041,8287510,6784251,6937266,6920085,6661595,7560326,8322206,7788663,6812250,8953620,8173075,6606620,8232101
2021-11-07T12:25,8212327,7762102,6464632,8898933,9595904,7033399,5565083,7256551,6349846,6129665,6230793,7657075,5821607,5821895,6327166,7738521,6863210,8270703,7849988,5378601,7010180,7153298,7324446,9398604,9258964,7678030,8826691,9227759,5615170,7832695,7722849,8324402,6734391,8047815,6984354
2021-11-07T12:30,5362825,6424944,6064308,8462414,8437578,7043703,8099633,9174579,7414236,7395018,7925830,7540679,6892527,8566811,5654060,4956515,8767068,7518752,6239571,7969099,6669240,7741016,7889192,7387368,7141297,5993114,7464331,6506839,8101183,5679320,7254863,9083828,7423662,6232299,7633266
2021-11-07T12:35,8156889,8156998,6566317,7500931,7565870,8862092,7033678,5257961,6984641,10285609,7531916,8286791,8420915,6494737,6701881,7275162,7485624,6441502,6769780,8072327,8484157,5272332,6934245,8094765,7413539,6097852,6748872,7797978,6596114,8698900,5778215,8832217,8783419,8623628,8662835
2021-11-07T12:40,6834094,7315674,7333570,7398581,8302712,7009294,5387484,8699214,8436466,7665189,8713605,8422897,8638885,7309375,7534650,7632152,7108870,6845112,4922619,7565297,7067615,6998915,8353274,7729767,6786027,7565566,8104025,6244986,7030962,7762618,6531228,7242660,8616727,8611837,8518014
2021-11-07T12:45,6834451,7777032,6059912,7529272,7008595,9663576,5648784,7999275,7801426,5233213,6211629,7968391,7307815,6444716,8799162,7168796,6945314,8007896,9074190,7213429,7506872,7312415,7749362,7123335,7624973,9523280,8309988,6187224,9977644,6997043,6920935,9449712,8188936,7930567,5044417
2021-11-07T12:50,7017186,6215091,6097607,6506520,7646214,8223014,6886698,5432999,6147927,7222025,8495792,7681632,8455832,7291228,6763912,8505468,5799396,5298460,6238344,7267648,7331604,6855639,6953905,7562095,7400724,7967815,6046999,7869078,9109181,7395255,6553540,6395929,7987944,7360685,9030471
2021-11-07T12:55,8671932,6382031,7094306,6472187,7079842,7751406,6368520,9896148,5960606,6295394,7257970,5591942,7397717,5948906,8202722,7009845,8499120,8009029,7849613,8323510,4088168,7318785,6299729,6703740,6277224,7974292,6234245,8656127,9192556,6318536,7987444,8178654,6979941,9722568,6770368
2021-11-07T13:00,8342688,7357227,7959799,6978396,7849997,5949324,7240977,6942651,7354299,8267628,8963839,6679517,7109589,8182112,8441706,5948962,7600342,8289770,7270661,7402892,6684631,6976804,5439576,6297345,6507535,10231200,7080274,8272217,7466977,9469930,7694035,8320542,5969738,7596989,6224119
2021-11-07T13:05,6839919,8136419,6460239,8053814,7841837,7747803,6070904,6930945,7306464,7267465,6928912,8609628,9244710,7227004,6314486,7599801,5737467,7044117,7103152,7375100,6231695,6004695,9947035,5031901,6721219,8780125,7618919,8063236,9158308,7010428,6701188,7693496,5580406,8251145,7693058
2021-11-07T13:10,6426775,8373356,6171265,7190490,7934094,7165754,4766827,6152584,8704864,7128421,7052603,7442324,7678169,5829085,8144010,9390799,6836402,6267472,7632717,8267318,7261215,8687373,6301549,6477697,7121286,7573618,7198358,8065999,8601690,5308243,5533704,6220578,6438043,5538957,7148343
2021-11-07T13:15,6089681,7799539,8024367,7702270,6618181,6939507,8032783,8303646,7719759,5800838,5838608,6904749,8161281,8078807,8685585,7932947,6329079,7478195,8646116,6271806,5833659,6811854,7604249,6061581,7898487,8437514,7463721,8358909,7632396,6372908,8171027,6279315,7610422,7860400,6867149
2021-11-07T13:20,8523764,6760695,6875128,6553193,9313550,6548254,6053870,6771594,8400310,8624744,6454027,5990118,7439276,7204009,7435404,5553525,8187914,6906651,7398305,7764496,8002653,5747126,6534585,7571891,8451877,6237363,6622333,6754518,7726239,7482850,5898028,9173710,5629801,6834566,7725436
2021-11-07T13:25,8268213,5989246,8853470,6736782,6825723,6584563,6064343,8631867,7563107,7408574,7393998,8286162,7517417,6993980,6984235,6980428,8634379,8185830,8054801,7063134,8191720,6033904,5719075,8706457,8922638,6865450,8577262,5669053,8498779,7217511,6363631,7899128,8184441,6358483,7944180
2021-11-07T13:30,6528335,7892461,8204581,7075857,5568702,7577801,6543374,7974674,6370557,7841557,8525007,8497648,6359701,5885770,6181244,7992510,7684867,7370469,7132917,6314846,6798709,6899423,6711322,5948591,6633983,7093657,7348652,6223489,7571601,4267068,6164055,7258265,8453636,7700020,6188232
2021-11-07T13:35,6253998,6872297,9350573,9781401,8322535,8294081,7225106,7338044,6874837,7580659,8260071,8682652,7713955,9104528,6523526,7281956,8686837,6593956,6208959,8476290,7443879,6744236,6368090,8001398,7845220,6680690,8253698,9200125,7583555,9384829,7233044,6763868,6946329,4997012,7433494
2021-11-07T13:40,6450301,6720692,7892754,7104750,7480422,5978903,7166070,8824613,6609260,8390146,8551599,7405377,6554445,6365993,6172189,8516451,7650626,7466290,7346226,6765081,5431165,7546857,6963509,8861027,7420134,6202833,6681586,7638154,6368028,9497589,5423028,6051013,7745592,7372483,8926369
2021-11-07T13:45,8044798,7869903,5961487,10456561,7988622,9129391,6935955,6446471,7195444,8894786,7432413,7513243,7309177,6651827,6507062,6524258,8798603,6967165,9662302,6436865,5444600,8534968,8273173,6342528,5353651,6266795,8824773,8274772,5485556,8190270,6792469,8522380,8587899,6194450,6129348
2021-11-07T13:50,8670876,8083678,6076001,7323066,6303328,6321981,9006829,9995126,6402788,5469109,6859007,8748074,6299290,7337643,6619105,9076737,7887509,8646884,6030804,7710238,7653271,7953519,8181928,7638991,8030888,7927080,6458355,8918224,9505337,7985465,6911186,7136164,7882966,6983422,7216294
2021-11-07T13:55,9250593,7041315,5487764,9063575,8299648,5823512,7227687,7431118,6031497,5884266,7294422,7436077,6970439,8896434,7428996,9042921,7715876,5685763,6574555,8579314,8787571,6165746,7778403,4745378,7583533,9414397,8160535,8202953,8143230,7593299,8625107,5511226,8821627,9487376,7572055
2021-11-07T14:00,6053425,7096390,7136218,5727947,8295427,6769995,6910960,7985447,7894591,6521794,7581241,6725845,6581620,6378589,8033985,8854386,8500121,6482335,7895579,6911236,8646038,9721722,6957499,7906411,7604267,6623678,5734132,6756382,6627468,6198672,7618508,7962819,6613005,6003689,8125780
2021-11-07T14:05,7438267,8379803,7523131,6920598,8905237,8059460,6217207,6225234,7316181,8884229,9213996,8541830,5019401,6649211,7433402,9406260,7611734,7945965,6030049,6455089,7569443,8287281,8256181,7087706,8334839,7161298,8258917,6741036,6978144,6936973,7830895,6537042,8369455,6294792,7132114
2021-11-07T14:10,7082593,8118982,7505082,7550809,7299227,7689395,8077518,7093313,6520885,7295566,8295605,7056813,7899945,6993977,8511732,6057441,7955953,6577323,6192046,6179067,6113755,9020184,8561456,10706002,6439069,6799898,5632120,7603708,7706071,6256070,8604851,7232977,6641592,7988331,7435535
2021-11-07T14:15,6784739,8299132,6794982,5954524,8077488,7162604,6739297,7794475,8658631,7776990,7576347,7737727,6981762,6684792,7338722,8052689,10455015,6278028,7199244,8172377,7642699,6127893,7142262,8094548,8356005,5579916,7951749,6705127,8140380,7643492,6502391,7969982,6554715,6789773,8321637
2021-11-07T14:20,7169394,6964915,6997344,6832948,7827036,8835698,6600025,7304688,6804573,7127154,7156312,8176368,6896284,5196280,7396338,5843745,7785378,6765844,6844586,7150098,8114321,7607867,6806449,5773174,7579696,6183734,6758743,6893692,8466228,7561741,6945291,7475746,6712982,5287881,4861110
2021-11-07T14:25,7729488,7773568,5637659,6715895,8030597,6784767,8454117,9138646,9373640,6509998,7127543,7137354,7735691,7533029,5632432,8563485,7301211,7759964,8985401,6750117,8935654,7148978,7407126,7963811,6898931,6687980,7031242,6831832,7469722,6149071,6632262,8265796,7751249,6796063,7004711
2021-11-07T14:30,8114447,8834706,6478550,7681967,5894459,7684755,10531722,7176989,6051857,6171057,7740504,6865849,8093845,8174139,6918178,7123960,7341357,8488322,7424730,7866663,6763599,6921117,7935898,6174916,7028299,6912812,9451157,7971773,7823771,6367624,8191397,7416319,8303213,8595674,6795539
2021-11-07T14:35,8616213,6387550,8503809,8470103,7454901,7944548,8008853,8548584,7316250,6434968,8221155,8232772,7060868,7456939,5424080,7339180,7609630,6522142,8251774,7372099,6763658,9745550,6096350,7808896,7591809,5162642,7531300,7087416,5895765,7205708,5938522,7416215,7617977,7991170,5190121
2021-11-07T14:40,8165463,8664913,6376905,5530344,9255297,5898735,7612165,7046488,7308756,5756543,7955747,9373935,7069479,8223986,8165755,7116130,7882577,7618978,7326925,8011424,5644220,7071069,7728640,7371418,7236800,6366340,7374962,7493164,6569082,7196750,6888379,5916461,6900983,8227276,8629602
2021-11-07T14:45,7573821,8812758,9031991,6301808,7494853,6943334,8099711,6218478,5456708,7700817,6160425,7610203,6932204,8525426,6505636,8210567,6617624,6285872,7885211,7818680,6528605,5693851,7323683,7466268,6981443,7257702,8318089,7680458,6127893,8786658,7816974,9864634,8822551,6582346,6431698
2021-11-07T14:50,6962208,9563508,9266988,7125686,9018458,7376080,8931677,5970152,6808059,5678703,8026231,9136548,7078493,6346152,7812189,6994335,8315148,7134409,7416502,6557484,7791034,6728962,8749067,6682400,6839092,6014802,8264748,7341567,6911209,4719673,9602942,6904394,7638425,6872968,7205281
2021-11-07T14:55,7013208,6069362,5586242,7001481,6852665,8043791,6869042,5546430,6890570,5963741,6375431,7571467,6906237,7760049,7092086,7952060,9757807,7237350,8350439,7848761,8930286,6702193,8156364,8438990,9143687,7251138,9411680,8535810,7343631,7729160,8015323,6310558,7645926,6366558,7997879
2021-11-07T15:00,7332888,7467703,8468772,8044841,6650979,6033377,8957417,8269076,4876178,8957547,6224114,6728611,8277949,8476505,7022109,7475996,6458442,5918767,8429405,8119160,7664111,6401458,6265170,8053209,7373366,6634981,8509496,6924637,6360014,8126949,7885392,6609678,6671325,5588079,9006585
2021-11-07T15:05,8891908,7058262,6249653,6637954,8080287,5727758,9725494,9652443,7819387,7359252,8484681,9314647,6282377,7467716,7097078,7303306,5854581,9128473,7403078,7787881,5754048,8635115,8535076,6788293,6828686,5433406,9210232,6580989,7278564,6280393,7677260,7907604,8997917,7312341,5615929
