mtime,AB,AM,AO,AU,BT,BY,CV,D,EH,EX,F,FT,FZ,GI,GT,HK,HT,HY,IK,JT,K,KN,KR,KT,LM,LP,MP,NR,NV,PU,RS,ST,TW,U,WX
2021-11-01T22:35,10167243,7271990,7348335,7205377,6289187,7324546,5637321,7180807,6267501,6376444,6010693,6042883,8239864,8990823,5954332,8218678,6504352,6980253,7965426,7898900,5833746,7421519,9549227,9284815,5899841,8109679,5714264,6053166,8066220,6984135,6139057,7831690,6947876,6388515,9129172
2021-11-01T22:40,6190239,7409448,6739222,8830111,8847380,8661461,6233551,6624600,8658425,7487511,6848327,7177687,7469254,6424431,7621968,8084698,9328085,8026878,8004378,7572828,7353275,7064462,8471623,8575065,7565609,8982670,8745582,7844942,7919483,6698535,7526882,8077794,7868562,9277617,7449298
2021-11-01T22:45,8384639,6099696,6678704,7547946,7625515,6417625,9549044,7985432,8455044,6339904,6912104,7109806,6967773,8274824,7761883,6171934,6211394,7093018,8825524,8638811,6319725,6314674,7821155,5156211,8289555,7352248,4039196,4875321,8154866,6928741,6551274,7679230,6578576,5303949,7149783
2021-11-01T22:50,7061006,7027546,8358326,7354112,7214998,6252772,8027144,9179859,8157109,7905339,7120202,6359408,9519722,8460223,6953355,6952564,8130981,8370131,8019098,7076531,6552639,8454452,7293385,6646877,7950297,7751335,5947338,6694935,5329313,8260739,4895424,7559846,6782213,7415083,8147688
2021-11-01T22:55,7928861,9194063,9503234,7301977,7157675,5183796,6346562,9392240,7208446,5365005,4957408,8218461,8415158,4712480,7300750,9821913,9481628,8765867,7693688,8237920,5681114,7572878,10476885,7300675,7651590,10334287,7684624,7839318,6214494,6731521,8125948,5866278,5802171,6364063,6632918
2021-11-01T23:00,7636240,6694701,6636689,7321709,6366188,9113744,7493234,7655500,7309350,7241567,8483211,8077857,7681437,7536143,5741174,6742336,8397221,8400094,7831939,6917613,9870663,8079166,5259791,6421826,7266371,11197796,5970693,7497180,7203260,8538364,7839247,6967501,6237257,6949149,8167235
2021-11-01T23:05,7778337,8616102,7312179,7625039,7654822,6013054,6620006,8291820,8737717,7358564,7975303,7806940,9793946,7910837,6200767,6536849,5729450,7493397,7630007,8067992,6740093,6654421,10113940,8004553,7707425,7429125,6084208,6321067,6889024,7258848,5680165,9755598,6080631,8776865,9516890
2021-11-01T23:10,7513595,7505113,6674270,6193094,7660252,7630542,5653572,4487720,7281091,8622173,7004228,6453386,8412560,7505773,7467878,5861318,6788903,7776080,5565913,7558300,6463648,6761755,9238420,6414327,6306257,9263901,7005714,8409526,8614802,7953332,8322195,6865226,7239493,8401130,5393074
2021-11-01T23:15,8241150,8142377,7991808,8061533,7338228,7125267,9502096,6704736,6947104,8360551,6669392,7717111,8388554,6903608,4809410,8382785,9008978,7977587,7293718,5199544,6662868,5980556,7310231,9603469,4836242,5803434,6992821,7127464,7524581,6957644,6659377,6042702,8819320,8201744,8272457
2021-11-01T23:20,7674496,6736856,6292961,6339539,6685979,7106884,7664943,6357173,6533715,7949876,7757326,6535700,8245586,7068622,7239353,8880856,7219957,6236563,7392119,7928992,7083568,7832985,6893081,7747967,8390170,6704852,7818543,8164972,7599014,7359630,8428536,7552985,7938618,7600668,6736918
2021-11-01T23:25,8507095,8175307,6978072,7589335,7396264,5221947,9599507,8474365,7347560,7968321,7401367,8057509,4718111,8160769,9354217,7004630,7709808,7678268,7684700,8042571,7089427,7221079,7529204,8689631,7497711,5915550,8714316,8106805,6501154,7366521,7510679,5763386,10627245,6891755,6488432
2021-11-01T23:30,5430587,7513444,8445186,7588053,6530757,7778762,7113608,5224726,7787841,6010352,6955751,8065421,7578013,6753164,5622365,7649499,8628668,7072004,7499549,8327499,8533442,7974809,6893895,6629072,9762695,6388593,7405422,6442462,6009144,7708609,7242497,7707171,6526359,6919854,5799707
2021-11-01T23:35,6377748,8299121,6701993,5791979,6384074,8257167,5302785,6876027,8917142,6883877,8038956,8077959,7581057,5794198,7229953,6842450,6919694,7646718,7784170,8531258,7897537,8529833,5687683,7739709,5539295,5892662,7275658,6192477,7673431,8333569,7968478,6964490,7408921,7417210,7774349
2021-11-01T23:40,7404571,6078454,7382920,8127678,7303494,9253083,7453507,7142975,7885084,5713526,7701171,8352524,5654143,7538265,6769690,6276558,8043426,6119199,8652054,5829004,5825825,7295572,7463447,8235256,6802156,7543026,7913922,7388350,6156372,7302238,7404806,7791932,6992471,8427229,6348886
2021-11-01T23:45,6854278,8127370,7134277,6177545,5944274,6326743,6464831,6907220,7170365,7139862,7225253,6707824,6819973,7004412,7087681,6456421,6780262,6731726,8030122,8091915,7410301,7062349,7764488,7202988,7775254,8020884,8447533,7937474,6732659,8679125,6310686,6729362,7882446,8039428,7874382
2021-11-01T23:50,7959132,8553974,6628768,7775669,6450935,9367549,5603012,5630472,8332536,6762227,8587371,7046376,7959631,7420178,8184871,7753101,7516541,6746778,6443256,6303322,9876726,7581071,7696397,8785973,8357101,5405616,8681625,8134063,7100841,7399423,6338539,7464390,9210606,7781797,6688170
2021-11-01T23:55,7165615,8391078,9180499,8808734,5802931,5701336,7586102,9171856,8262583,7321054,6881313,9586914,6368540,6395660,6914720,7790327,8581357,6489215,7976971,7951067,6461996,8712874,6869779,7737256,6364314,9894765,7696887,10059294,6399925,6300675,9002932,8000382,6168427,6679020,8021799
2021-11-02T00:00,7483965,7249031,5707494,7956440,9331573,7887245,8579841,6801114,7492753,6847327,8810717,6874217,6970575,8361458,5186063,8524844,5223433,7697167,8441479,6773117,7091081,6332508,6752533,6016042,8880726,7244806,7474783,8482187,8545909,7925031,7454616,7538169,9573489,8430469,7016666
2021-11-02T00:05,7775386,6587061,8957956,7670459,6362301,6857009,7722790,9475127,9055065,7202616,7339700,7915383,9223947,5939578,7583829,6019244,6880511,9273209,7818875,8342877,6439744,8041844,6385617,7700764,7756818,7451693,7926562,6476246,6609844,8212545,6088374,6928331,7244108,6466036,7792016
2021-11-02T00:10,8487445,6364605,6351520,7111528,6504255,9998087,7515731,6143518,6560148,7613036,8449011,7696879,7931324,6541986,8401172,7805820,7197518,6706142,6250764,7527536,7789470,7719991,6510390,6463899,7827929,10036625,7474797,6518865,6543886,6870151,7811015,7697179,6113306,7294225,7657619
2021-11-02T00:15,6721784,6809092,7157110,6429513,7660782,8466948,7478718,8562760,6848692,7378749,7214021,8917555,7886614,6861096,6490516,8227073,6661788,6181246,8936910,5800473,6473918,8130660,6705109,8117998,6842337,7542305,8388810,5284577,6955363,7442158,6373242,7234409,6571826,7399951,8035352
2021-11-02T00:20,7045435,8476918,5965197,7304211,7312903,7561569,6218588,8243264,7676950,8236751,8486727,7565783,5127161,7734477,6237368,7695667,7418290,7155927,8706426,6523108,7369599,7408974,7982796,9397368,7977843,8468653,7079485,5918679,8187642,7933630,7939118,7045068,7697407,7686240,6892857
2021-11-02T00:25,8168857,7553394,7360384,5926609,6833552,6428986,7855712,7969653,6866679,6911766,6045642,7687115,7331289,6347460,7630421,7277594,7535378,7269559,8122868,5456523,6924800,6301321,7445815,8320980,8545703,4774164,6025872,7387598,7897691,7940488,6567419,7005549,7778247,8055622,9235872
2021-11-02T00:30,9263280,6025074,6814472,8161780,7959450,6508837,5668362,7143504,8655504,8275191,6507239,7487095,6069404,7958836,5286786,4349929,7127043,7399942,7031010,8473968,6891728,6698313,8178341,6778168,7336855,7952319,5252497,7522634,5285917,5881124,8688332,7821886,5916382,8870792,8719613
2021-11-02T00:35,8214854,6545945,8311895,6652292,9349451,8300793,7661807,7309183,9189613,6955725,5599176,8133528,6035219,7123228,7657791,6013321,6136113,8546018,8604550,6864405,7481545,4999522,7038224,8566410,6391928,4925445,8854136,7273236,7474637,7117770,8627842,7343217,7721907,5317326,6491222
2021-11-02T00:40,7562617,7760675,8297776,9476823,6984050,7662401,5517987,7036870,6833036,7369431,7058546,7923638,7072493,8552522,7290067,8515609,7945771,7359488,7630555,8256735,7439080,6311693,7530319,6948058,6424914,7617309,5599903,6406474,6901051,8562799,8315500,8198933,6989361,6699680,7947163
2021-11-02T00:45,7414546,8007745,7916021,7722962,6439768,7522171,8618604,7319965,6965009,8910843,6995067,6544328,8141184,8081287,9988531,6672434,8026956,6661718,8322723,8080488,8829549,6023396,7693290,7760499,5635402,6255589,4970418,9301745,6929201,7920106,7837750,7995294,7530932,8540298,8947353
2021-11-02T00:50,7141128,6989396,8096549,7851444,7134002,9340646,8025387,7161343,8137261,7647316,7570666,6213145,5818820,6818444,7154594,6651298,6178913,6316656,8007053,8626947,7712843,8153018,7048747,7442016,6382143,7541197,7924257,7524270,8451715,8345037,7993209,6348579,9270656,7334006,6646078
2021-11-02T00:55,5897545,7683451,7505672,7000699,5774367,7587617,6343219,9143777,7520916,8428027,6231150,8987135,7725858,7981249,6942604,9225255,5901209,7813918,5215106,8736792,6936045,9094143,7210765,6437001,8145576,6513709,9168271,8172746,7932025,7343223,8370829,8070116,7739415,6096452,6854969
2021-11-02T01:00,6648707,7252323,7320744,7405665,7900115,6938142,8428799,6676434,6835727,6966421,8043924,8899846,7287038,7898905,6926728,7434388,5893276,8260693,8377140,7859495,6636186,6546079,6401960,7492404,5842705,7744978,7626222,6767072,7668751,6795656,5817920,7236034,5832052,8919523,6730537
2021-11-02T01:05,7901354,7288981,6110641,6794448,8003240,9054093,7238293,7992723,7945973,7175859,6383904,7212463,7803383,7755901,9560971,6642431,6180577,6791456,6811966,5920000,7842665,9159729,7774543,8394598,6404144,5616047,5888428,6529867,7570172,8142809,8244472,8084470,6701086,8061294,7168996
2021-11-02T01:10,6297521,6083257,8513917,8221252,7424975,6214091,7798913,6198492,8181519,7406430,6601578,7539692,7113267,6264112,6893984,9003962,7334716,8019726,6725495,7709361,7424534,8138804,5844967,6345964,7073944,5896624,7859713,5499769,6179439,7996854,9216989,9082507,4674503,8021403,6868185
2021-11-02T01:15,7244950,7650407,8931306,7626669,5827264,9044209,7054918,5541429,6030170,8517025,8712265,7657448,7630068,7018398,7723015,7980352,8941451,7438694,9141746,8568103,7506905,7734553,7345546,10105654,8411585,7978222,9345871,7331399,6913160,6960408,6221118,6033897,7930960,8401063,9329447
2021-11-02T01:20,6821690,8791353,7122458,9337827,6305926,7674913,7225634,5966167,6829621,9398824,7757420,7708482,7710213,7697671,8351245,9601173,7370758,6692396,7554704,7356327,7206356,6094001,8104535,7289453,9126497,9091428,9129139,6871403,8659595,6045919,6182681,5812342,7704345,6778991,7953694
2021-11-02T01:25,8568130,7206821,5635139,5707348,6070909,5307628,9132818,6935943,7566585,7678115,6587745,7619025,6604389,9062569,11303147,5918460,6955914,5439691,5654162,5793450,6819720,6516213,6441435,7077701,7683922,9510259,8137833,6346182,6766208,6902802,7567332,8682252,8708565,7880417,9989306
2021-11-02T01:30,7595137,7900549,6230765,6508499,5372940,7422110,6713348,7788406,6108672,6390255,7185491,6899826,6750746,6369715,6352090,6971488,7763662,6154890,8514643,6943554,7215989,6565003,9175199,7364883,7024952,8584065,8122012,7977299,7574243,7074063,8617009,6512050,8362881,6165911,8040235
2021-11-02T01:35,6397667,7102720,7705997,6921320,8392492,6699595,7835581,6883078,6222638,7180796,6957506,8124964,9191907,8233256,5233860,8423025,5874439,7524998,6162300,8316231,6418877,6100922,8624737,6464916,6042626,7389581,6259841,6024232,7837400,7181512,5693958,7665230,7042571,7502573,6312595
2021-11-02T01:40,7194566,8232597,7050073,9005374,8329763,7643051,7852225,8463132,7556408,6321075,6728001,6905807,5491357,6783536,8209535,6810602,8129873,8007377,9554467,7695702,6191256,9347511,6483812,5892711,7352700,7026530,6330655,7714301,6619288,6210522,6792909,9123774,6208933,7928776,6258507
2021-11-02T01:45,6439939,7853624,6639986,8479377,7141640,6532998,6675824,7528180,8192164,6889002,5340186,8052294,7025839,6017164,7224145,6496695,8698187,8124861,5981582,9099245,7318844,5856198,5930049,8227635,7113155,8024752,6903061,10052147,5466938,6603571,8215935,7232865,7203234,7299439,6930512
2021-11-02T01:50,8471058,8586777,5665111,7333440,7663883,8525208,7151555,7196163,7207445,6415165,8471396,8196895,7475851,6664184,7065727,5901060,7593033,7235184,6956409,8198156,6530883,8009064,7724439,7853239,7450648,7733290,8259267,8234983,7540486,7256193,7768357,7214662,7234370,7510119,6459122
2021-11-02T01:55,8159560,8395407,7465199,7455149,7595607,6866835,8410416,7056955,6813783,9279018,6408924,6867456,8420500,6520061,6077981,6632209,7674061,7954964,7528456,6288123,7996082,7824558,6696835,6712675,6374125,6967163,7643005,6273703,7412670,6945427,7272148,5789081,8553428,6598544,8151927
2021-11-02T02:00,7028441,6356632,7844321,6169168,7106617,8960986,6882834,6480374,7300551,7831469,6765787,5594940,6634656,7868008,9905031,8941165,6488860,7824191,7192582,7510196,6823993,6042995,7997818,7365289,6456545,7117459,7671968,7711887,8245638,7138534,6886532,7181099,7730520,7132560,6316813
2021-11-02T02:05,7244199,5977160,7010698,10472754,6187925,7368181,8859714,8597126,7161400,6492517,8400299,6513842,7105935,7601469,5986113,8455678,7660848,5798998,5933729,7113169,7230788,8074786,8476465,8421891,6198169,7357932,8663789,7732449,8560158,5141005,6535394,8586722,7947485,6855286,7423927
2021-11-02T02:10,8676447,7726593,6461564,6195080,6524026,9244712,7886545,6468214,7847175,7069933,8265905,8875863,5781890,7481199,7206126,7927062,8314392,6644125,5959576,7958559,6221590,6259131,6931235,7126060,7341775,7404390,6236749,7796303,7886315,8358483,7746254,8413130,9757652,7485284,6274294
2021-11-02T02:15,8105225,7186048,6805272,8427874,7396355,6092866,6825739,8307408,7371381,8798837,8200060,6418993,7565447,6185987,5611588,6835410,5380413,6553500,7543117,6088646,8572918,5700020,6244377,6660211,8590975,8919406,6565734,8316370,7495651,8787235,5829781,8200905,8548348,7151017,8306118
2021-11-02T02:20,7665614,5923803,8997920,4547659,8827990,8085187,9588126,8716621,6997321,7074701,6155607,9044293,6021062,7506450,7165090,7260869,8058509,6690409,7296579,6232562,7639055,9260422,7339490,6211554,8729987,6680271,7562820,5884073,8315128,6624795,6638956,8128671,8309460,9792689,7895864
2021-11-02T02:25,6724123,8767613,8837776,8402657,9926850,7291796,8810047,7578481,8970394,7213055,7152338,7380643,9048812,9414469,7890251,6732242,8563311,7454229,7362475,6162529,7073077,6658578,6853736,8054235,8179288,8163908,7242321,6905535,7426677,7217927,6822608,7624068,6990845,7583614,7624250
2021-11-02T02:30,9444102,8196446,6919352,8277334,7266490,8414799,8660469,7903259,8822337,6237806,7265905,6714200,7714630,8596952,7766665,8374758,7399538,7479115,6690990,7494783,7898997,8649276,7865559,8024388,4632105,6471839,5779673,6048388,6968450,8764242,7021656,8018773,7174125,8374208,8373986
2021-11-02T02:35,6255211,8888704,6638482,7897877,7380773,6636694,7736409,6732172,7853968,7193543,7489993,7902077,9665711,7094188,7702028,7303468,6008654,8122883,5523072,8569548,7972542,6650616,8063204,6428494,6209962,6863676,6176637,5715304,7928418,6338264,6935361,6924888,7370586,8316699,5736298
2021-11-02T02:40,8608523,5738054,7867676,7819223,6613523,7492400,8188386,5445620,5333427,7397417,7965131,6976566,8520937,8185218,8086967,5174306,6914489,6952669,7351661,8875506,7690166,7737517,8340498,6134508,6651064,8277211,6551837,7899928,7902416,7180184,7999746,7109698,6713372,7429823,7118692
2021-11-02T02:45,7208735,9233244,6721877,6315153,7451809,8746297,7437406,6975423,7698957,7971292,7849505,7841864,5806545,7646390,7289066,8194671,5982285,7465492,7758572,7864134,7761966,7756164,7338311,7136853,7952703,6066655,7260232,6643252,7185021,7764981,6591203,7047571,7642531,7548951,8399813
2021-11-02T02:50,5946629,7259226,7869564,9042302,6875176,6705528,8584326,6477872,7007425,6508828,6751570,8586106,7621912,6003180,9018167,6265112,8731700,8331111,6732207,6397768,6646117,6426928,5349923,8996710,6954948,9592530,8546621,8186388,7396301,8232790,6973415,6713826,8388822,6375817,7778221
2021-11-02T02:55,8966537,7851142,7796388,7135127,7906985,7425734,7433294,7111771,7762627,6454170,7916367,6665457,5382238,6323838,6977072,7327161,5901607,6590259,7601038,8068091,7626343,7857535,7356018,6728073,7010925,6011049,7651229,6891736,7453054,6707529,6466489,7326564,8103207,8291141,8342671
2021-11-02T03:00,8154142,7779712,8394993,8448744,8330230,6426375,8418012,6744989,6434818,8085851,8135887,6166866,6296413,6482350,8569903,7273568,6051373,9659082,6632759,8399595,6329404,7956349,5565813,8084846,6009854,6014919,8699183,7751990,6751775,8628807,8574861,5626834,7352072,6093547,8071883
2021-11-02T03:05,8855508,5690965,7645567,7869797,5750796,6370767,7275950,8497794,7642513,6967768,8410979,7108726,8706682,7153182,8373764,7214639,6185596,6319759,7747164,9285730,7585511,8460660,5739993,7444427,6258233,8480029,9541056,6190259,7288906,6538260,8373560,6788577,7976455,7270118,8566593
2021-11-02T03:10,8949698,8417741,7997324,7099805,7044588,7714481,7356965,9545713,7210879,7799349,7126273,7010940,7577529,7085055,6291642,7028992,9423204,7159553,6101343,6925088,7687679,5734080,7724562,8972749,9881551,7612080,6390567,8660967,7209120,8126725,7690335,7015403,7442618,8983882,6535148
2021-11-02T03:15,6048184,7132529,6777977,6210818,8909622,6556174,8128391,8415078,8180550,7562879,7407906,8402695,7719687,8680966,4625779,8939355,6005472,6599855,6756607,7346601,6638349,8638297,7112537,6943339,6215195,8718964,8217064,7767030,6652062,8522234,7084437,5767067,6947919,6071848,7345682
2021-11-02T03:20,8289986,5952487,7632412,5646584,6186283,10131369,7191476,6557288,8731178,7100791,8771888,7516181,6674063,8975634,7193374,8210349,8774100,6606287,9130301,8696655,7816825,8986387,6265658,7932348,6862166,7883508,7620655,7179028,6945586,8662758,6973213,6243115,7320237,7032621,7237055
2021-11-02T03:25,6880581,5955825,6306539,6439777,7258550,6974809,7689901,5444144,6397239,8032218,8650586,7289882,8826431,7828666,5511925,7466320,7204465,5767933,6685005,8118459,5427483,6222531,5936184,8631864,7772113,7457079,9113830,7841833,6512154,8170125,9267811,6379456,6936686,6701287,5772702
2021-11-02T03:30,8622190,7560693,7187214,7229450,7605541,7870328,7628674,10009446,6644050,5989143,6247427,6695557,8531864,7723628,5980733,7862442,7778111,5739916,6966652,7745227,7458081,6645352,8045501,9352666,6395318,7640014,8043912,6698550,8467524,7416132,8677407,8747446,6107406,8290881,6971590
